"id","metagenomes_id","domain","phylum","class","order","family","genus","species","strain","abundance","avg_evalue","evalue_std_dev","avg_percent_ident","percent_ident_std_dev","avg_align_len","align_len_std_dev"
245357,2390,"Bacteria","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","candidate division TM7 genomosp. GTL1","candidate division TM7 genomosp. GTL1",1,-67.00,0.00,100.00,0.00,128.00,0.00
245358,2390,"Bacteria","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","rumen bacterium NK3B85","rumen bacterium NK3B85",1,-59.00,0.00,100.00,0.00,114.00,0.00
245359,2390,"Bacteria","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","unclassified (derived from Bacteria)","uncultured bacterium","uncultured bacterium",1,-102.40,0.50,99.68,0.27,188.00,0.00
245360,2391,"Bacteria","-","-","-","-","-","-","-",311,-31.24,7.03,99.97,0.33,67.52,11.64
245361,2391,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","-","-","-","-",1,-41.10,2.95,100.00,0.00,83.95,5.18
245362,2391,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Corynebacteriaceae","Corynebacterium","-","-",1,-61.00,0.00,100.00,0.00,118.00,0.00
245363,2391,"Bacteria","Actinobacteria","Actinobacteria (class)","Actinomycetales","Micrococcaceae","Arthrobacter","-","-",1,-111.26,2.77,99.97,0.11,202.00,4.36
245364,2391,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","-","-","-",1,-25.40,0.94,100.00,0.00,57.60,1.85
245365,2391,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Collinsella","-","-",11,-60.18,5.23,98.61,3.32,119.16,11.48
245366,2391,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","-",1,-35.00,2.34,100.00,0.00,73.33,3.89
245367,2391,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella intestinalis","Collinsella intestinalis DSM 13280",61,-110.00,24.30,99.91,0.19,198.60,40.63
245368,2391,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",55,-23.71,4.72,100.00,0.00,55.29,7.52
245369,2391,"Bacteria","Bacteroidetes","-","-","-","-","-","-",1,-22.00,0.00,100.00,0.00,52.00,0.00
245370,2391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",24,-21.90,1.49,100.00,0.00,52.30,2.43
245371,2391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",48,-110.33,14.17,99.81,0.22,203.22,25.13
245372,2391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides capillosus","Bacteroides capillosus ATCC 29799",5,-47.00,0.00,100.00,0.00,95.00,0.00
245373,2391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides massiliensis","Bacteroides massiliensis",1,-129.00,0.00,100.00,0.00,235.00,0.00
245374,2391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","Parabacteroides goldsteinii","Parabacteroides goldsteinii",1,-60.00,0.00,98.33,0.00,120.00,0.00
245375,2391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella copri","-",6,-98.00,0.00,98.91,0.00,184.00,0.00
245376,2391,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","Alistipes shahii WAL 8301",1,-133.00,0.00,100.00,0.00,241.00,0.00
245377,2391,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","-","-","-","-",1,-58.00,1.66,99.07,0.55,114.79,2.49
245378,2391,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Chryseobacterium formosense","Chryseobacterium formosense",1,-123.00,0.00,100.00,0.00,224.00,0.00
245379,2391,"Bacteria","Firmicutes","-","-","-","-","-","-",5,-39.21,11.12,99.93,0.30,81.24,18.36
245380,2391,"Bacteria","Firmicutes","Bacilli","Bacillales","-","-","-","-",26,-34.74,4.59,99.87,0.40,73.11,8.16
245381,2391,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","-","-","-",1,-58.30,0.92,100.00,0.00,112.55,1.64
245382,2391,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","-","-","-",1,-35.15,0.67,99.94,0.28,73.35,1.57
245383,2391,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus campinasensis","Paenibacillus campinasensis",2,-48.00,0.00,100.00,0.00,95.00,0.00
245384,2391,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","-","-","-",1,-117.00,0.00,100.00,0.00,214.00,0.00
245385,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",311,-45.80,16.03,99.39,1.86,93.46,27.63
245386,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Alkaliphilus","Alkaliphilus metalliredigens","Alkaliphilus metalliredigens QYMF",1,-39.00,0.00,100.00,0.00,81.00,0.00
245387,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",40,-46.14,20.36,99.60,0.73,93.98,35.37
245388,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bartlettii","Clostridium bartlettii DSM 16795",13,-53.00,0.00,100.00,0.00,105.00,0.00
245389,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium cylindrosporum","Clostridium cylindrosporum",6,-54.00,0.00,100.00,0.00,105.00,0.00
245390,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium glycolicum","Clostridium glycolicum",4,-110.00,0.00,99.51,0.00,204.00,0.00
245391,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium nexile","Clostridium nexile DSM 1787",62,-71.33,1.15,99.51,0.85,136.00,1.00
245392,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium perfringens","-",42,-104.63,5.23,99.91,0.13,191.93,9.05
245393,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sordellii","Clostridium sordellii",20,-71.31,15.55,99.38,0.77,137.17,27.17
245394,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. Sukashi-1","Clostridium sp. Sukashi-1",1,-51.00,0.00,98.06,0.00,103.00,0.00
245395,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XI. Incertae Sedis","Finegoldia","Finegoldia magna","-",1,-118.70,0.47,99.40,0.22,218.00,0.00
245396,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","-","-",41,-48.12,4.14,100.00,0.00,95.62,6.96
245397,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",1,-34.00,0.00,100.00,0.00,73.00,0.00
245398,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium eligens","-",3,-50.00,0.00,100.00,0.00,99.00,0.00
245399,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium hallii","-",23,-39.50,7.99,100.00,0.00,81.17,13.32
245400,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium rectale","-",12,-31.50,1.58,100.00,0.00,67.30,2.21
245401,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium saburreum","Eubacterium saburreum",2,-32.00,0.00,100.00,0.00,68.00,0.00
245402,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",5,-34.60,3.49,100.00,0.00,73.48,6.04
245403,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",2,-38.00,0.00,100.00,0.00,79.00,0.00
245404,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis","Robinsoniella peoriensis",57,-59.00,0.85,99.42,0.43,115.67,0.49
245405,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","-",16,-46.28,14.34,99.86,0.31,93.52,24.66
245406,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",1,-55.00,0.00,100.00,0.00,108.00,0.00
245407,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",1,-22.00,0.00,100.00,0.00,52.00,0.00
245408,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus gnavus","Ruminococcus gnavus",29,-72.40,12.60,99.26,0.10,138.60,20.83
245409,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus obeum","Ruminococcus obeum A2-162",1,-57.00,0.00,100.00,0.00,111.00,0.00
245410,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","-","-",1,-43.00,0.00,100.00,0.00,88.00,0.00
245411,2391,"Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified (derived from Clostridiales)","Blautia","Blautia hansenii","-",56,-73.47,19.14,99.56,0.55,139.93,33.12
245412,2391,"Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","unclassified (derived from Erysipelotrichaceae)","Eubacterium biforme","Eubacterium biforme DSM 3989",12,-35.00,0.00,100.00,0.00,73.00,0.00
245413,2391,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","-","-","-",12,-27.40,1.64,100.00,0.00,61.47,2.87
245414,2391,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Mitsuokella","Mitsuokella multacida","-",1,-41.50,0.55,99.42,0.64,86.00,0.00
245415,2391,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas","Selenomonas ruminantium","Selenomonas ruminantium",11,-46.00,0.00,100.00,0.00,92.00,0.00
245416,2391,"Bacteria","Fusobacteria","Fusobacteria (class)","Fusobacteriales","Fusobacteriaceae","Fusobacterium","-","-",34,-48.71,12.93,98.48,1.31,99.71,22.65
245417,2391,"Bacteria","Fusobacteria","Fusobacteria (class)","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium perfoetens","Fusobacterium perfoetens",26,-56.00,0.00,98.21,0.00,112.00,0.00
245418,2391,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium genosp. TUXTLAS-24","Rhizobium genosp. TUXTLAS-24",1,-116.25,8.38,99.57,0.52,212.88,13.38
245419,2391,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma","Anaplasma phagocytophilum","Anaplasma phagocytophilum",30,-47.00,17.68,99.12,1.32,98.00,31.70
245420,2391,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Sphingopyxis sp. 113P3","Sphingopyxis sp. 113P3",1,-71.57,2.76,99.39,0.27,138.00,6.06
245421,2391,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","-","-",1,-99.00,4.14,99.46,0.02,184.20,7.36
245422,2391,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas denitrificans","Comamonas denitrificans",1,-114.50,0.71,98.83,0.33,213.00,0.00
245423,2391,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","-","-",1,-35.00,0.00,100.00,0.00,73.00,0.00
245424,2391,"Bacteria","Proteobacteria","Gammaproteobacteria","-","-","-","-","-",9,-88.05,19.29,100.00,0.00,163.55,32.97
245425,2391,"Bacteria","Proteobacteria","Gammaproteobacteria","Acidithiobacillales","Acidithiobacillaceae","Acidithiobacillus","Acidithiobacillus ferrooxidans","-",8,-33.15,1.46,100.00,0.00,70.55,1.96
245426,2391,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","-","-","-",1,-49.67,0.58,100.00,0.00,99.00,1.00
245427,2391,"Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Halothiobacillaceae","Halothiobacillus","Halothiobacillus neapolitanus","Halothiobacillus neapolitanus c2",1,-24.00,0.00,100.00,0.00,55.00,0.00
245428,2391,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","-","-","-",1,-121.00,0.00,99.55,0.00,220.00,0.00
245429,2391,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","-","-",4,-109.50,12.66,100.00,0.00,200.50,21.77
245430,2392,"Bacteria","-","-","-","-","-","-","-",341,-31.68,9.98,99.45,2.17,69.36,19.39
245431,2392,"Bacteria","Actinobacteria","Actinobacteria (class)","Coriobacteriales","Coriobacteriaceae","Enterorhabdus","Enterorhabdus mucosicola","Enterorhabdus mucosicola",7,-36.20,4.02,100.00,0.00,75.80,7.16
245432,2392,"Eukaryota","Arthropoda","Insecta","Isoptera","Rhinotermitidae","Coptotermes","Coptotermes formosanus","Coptotermes formosanus (Formosan subterranean termite)",37,-24.12,2.96,100.00,0.00,55.68,5.04
245433,2392,"Bacteria","Bacteroidetes","-","-","-","-","-","-",2,-22.74,2.81,99.82,0.51,53.85,4.80
245434,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","-","-","-","-",220,-39.16,29.01,99.96,0.18,81.54,49.18
245435,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","-","-",63,-52.49,35.67,99.81,0.33,104.50,61.37
245436,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides chinchillae","Bacteroides chinchillae",27,-90.50,62.93,99.80,0.29,169.50,108.19
245437,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides eggerthii","-",14,-46.50,9.81,99.55,0.46,94.00,17.56
245438,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","-",1,-129.15,0.37,99.64,0.15,236.00,0.00
245439,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides graminisolvens","Bacteroides graminisolvens",2,-38.00,24.04,99.55,0.64,81.00,42.43
245440,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides rodentium","Bacteroides rodentium",2,-105.00,0.00,100.00,0.00,194.00,0.00
245441,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salanitronis","Bacteroides salanitronis",1,-21.00,0.00,100.00,0.00,51.00,0.00
245442,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides salyersiae",1,-20.00,0.00,100.00,0.00,50.00,0.00
245443,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","-","-","-",25,-21.04,0.20,100.00,0.00,50.88,0.43
245444,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Barnesiella","Barnesiella intestinihominis","Barnesiella intestinihominis",1,-71.00,0.00,99.27,0.00,137.00,0.00
245445,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas","Butyricimonas virosa","Butyricimonas virosa",5,-45.33,11.85,100.00,0.00,91.00,19.92
245446,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","Parabacteroides goldsteinii","Parabacteroides goldsteinii",1,-128.80,9.39,100.00,0.00,233.20,15.21
245447,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","Parabacteroides gordonii","Parabacteroides gordonii",16,-84.50,15.87,100.00,0.00,159.00,27.41
245448,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara","Paraprevotella clara",1,-22.00,0.00,96.30,0.00,54.00,0.00
245449,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","-","-",151,-29.08,8.96,99.99,0.19,64.13,15.13
245450,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella copri","-",1,-120.78,12.12,99.40,0.19,221.67,20.55
245451,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella oris","Prevotella oris",1,-26.00,0.00,100.00,0.00,59.00,0.00
245452,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella ruminicola","Prevotella ruminicola",184,-55.60,0.50,98.21,0.00,112.00,0.00
245453,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","-","-",11,-34.95,7.47,99.58,1.85,74.63,12.97
245454,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii","Alistipes finegoldii",44,-56.25,0.45,99.33,0.40,111.75,0.45
245455,2392,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii","Alistipes shahii WAL 8301",9,-21.00,0.00,100.00,0.00,51.00,0.00
245456,2392,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga canimorsus","Capnocytophaga canimorsus",1,-21.00,0.00,97.11,1.36,52.00,0.00
245457,2392,"Bacteria","Fibrobacteres","Fibrobacteres (class)","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter intestinalis","Fibrobacter intestinalis",41,-106.00,7.82,98.97,1.22,194.50,12.60
245458,2392,"Bacteria","Fibrobacteres","Fibrobacteres (class)","Fibrobacterales","Fibrobacteraceae","Fibrobacter","Fibrobacter succinogenes","-",42,-63.66,10.22,99.70,0.29,122.46,17.14
245459,2392,"Bacteria","Firmicutes","-","-","-","-","-","-",54,-25.13,4.66,99.94,0.48,57.42,7.76
245460,2392,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus","Alicyclobacillus cycloheptanicus","Alicyclobacillus cycloheptanicus",4,-32.00,0.00,100.00,0.00,69.00,0.00
245461,2392,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","-","-",2,-21.00,0.00,100.00,0.00,50.00,0.00
245462,2392,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus polymyxa","Paenibacillus polymyxa",1,-48.00,0.00,100.00,0.00,95.00,0.00
245463,2392,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","-","-",9,-80.94,43.30,99.85,0.29,152.31,73.49
245464,2392,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus coleohominis","-",1,-128.14,4.98,99.76,0.41,233.14,8.76
245465,2392,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus oris","Lactobacillus oris",2,-124.00,4.65,99.26,0.49,227.67,6.71
245466,2392,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","Pediococcus pentosaceus","Pediococcus pentosaceus",10,-25.00,0.00,100.00,0.00,57.00,0.00
245467,2392,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","-","-",3,-122.00,0.00,100.00,0.00,223.00,0.00
245468,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","-","-","-","-",555,-32.25,9.14,99.83,1.33,69.78,16.04
245469,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Butyricicoccus","Butyricicoccus pullicaecorum","Butyricicoccus pullicaecorum",2,-50.00,0.00,100.00,0.00,100.00,0.00
245470,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","-","-",52,-35.55,15.47,99.69,1.15,75.41,26.34
245471,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium aminophilum","Clostridium aminophilum",1,-55.00,0.00,98.18,0.01,109.67,0.58
245472,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium asparagiforme","-",11,-84.33,38.30,95.84,5.85,164.67,55.48
245473,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium bolteae","Clostridium bolteae ATCC BAA-613",1,-50.00,0.00,100.00,0.00,100.00,0.00
245474,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium clostridioforme","Clostridium clostridioforme",1,-23.00,0.00,100.00,0.00,54.00,0.00
245475,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium hylemonae","Clostridium hylemonae",2,-42.00,0.00,85.12,0.00,121.00,0.00
245476,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium indolis","Clostridium indolis",6,-53.00,0.00,100.00,0.00,104.00,0.00
245477,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium phytofermentans","Clostridium phytofermentans ISDg",2,-25.00,0.00,100.00,0.00,58.00,0.00
245478,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. enrichment culture clone 7-14","Clostridium sp. enrichment culture clone 7-14",2,-42.50,6.36,100.00,0.00,86.50,10.61
245479,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina","Sarcina ventriculi","Sarcina ventriculi",2,-117.75,8.50,100.00,0.00,214.25,13.50
245480,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium cellulosolvens","Eubacterium cellulosolvens",1,-42.00,0.00,100.00,0.00,86.00,0.00
245481,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes","Eubacterium coprostanoligenes",8,-40.75,12.01,100.00,0.00,83.50,20.47
245482,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium hallii","-",23,-51.00,1.15,89.83,0.39,120.50,1.00
245483,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium saburreum","Eubacterium saburreum",5,-32.00,0.00,100.00,0.00,68.00,0.00
245484,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium siraeum","-",21,-53.17,24.76,99.61,0.66,105.83,42.66
245485,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","-",3,-46.60,21.52,99.23,0.81,95.40,37.54
245486,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","-","-","-",3,-33.67,18.95,98.14,3.59,77.58,40.92
245487,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","Anaerostipes butyraticus","Anaerostipes sp. 35-7",7,-37.00,0.00,100.00,0.00,77.00,0.00
245488,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus GD/7",2,-38.50,0.71,100.00,0.00,79.50,0.71
245489,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Hespellia stercorisuis",4,-35.00,0.00,100.00,0.00,73.00,0.00
245490,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","Oribacterium sp. oral taxon 078","Oribacterium sp. oral taxon 078 str. F0262",1,-29.00,0.00,100.00,0.00,64.00,0.00
245491,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella","Robinsoniella peoriensis","Robinsoniella peoriensis",1,-63.00,0.00,100.00,0.00,121.00,0.00
245492,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","-","-",2,-70.80,1.79,99.85,0.33,135.60,2.19
245493,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Roseburia faecis","Roseburia faecis",5,-44.50,0.55,100.00,0.00,90.50,0.55
245494,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Lachnospiraceae bacterium 14-2","Lachnospiraceae bacterium 14-2",7,-33.25,2.87,100.00,0.00,71.00,4.76
245495,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","unclassified (derived from Lachnospiraceae)","Marvinbryantia formatexigens","Bryantella formatexigens DSM 14469",1,-35.00,0.00,100.00,0.00,73.00,0.00
245496,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","-","-","-",21,-44.29,16.56,98.77,2.48,92.00,25.57
245497,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ethanoligenens","Ethanoligenens harbinense","-",1,-23.00,0.00,100.00,0.00,53.00,0.00
245498,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Faecalibacterium prausnitzii","-",18,-63.71,11.48,99.41,0.06,123.61,19.58
245499,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","-","-",18,-35.14,10.77,99.91,0.49,74.52,18.43
245500,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus albus","Ruminococcus albus 8",42,-40.55,4.53,100.00,0.00,83.42,7.38
245501,2392,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","Ruminococcus callidus","Ruminococcus callidus",14,-24.25,2.43,100.00,0.00,56.00,4.34
